DateTime,Sensor_id,Vendor,SensorModel,LAT,LONG,Zone,Pm1_0,Pm2_5,Pm10,SO2,O3,CO,NO2,AlertTriggered,SensorStatus
2021-04-30T02:44:35,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,3,5,6,0,0,0,0,None,Normal
2021-04-30T02:54:37,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,4,5,8,0,0,0,0,None,Normal
2021-04-30T03:04:38,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,6,7,0,0,0,0,None,Normal
2021-04-30T03:14:40,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,3,6,8,0,0,0,0,None,Normal
2021-04-30T03:24:41,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,4,7,7,0,0,0,0,None,Normal
2021-04-30T03:34:40,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,3,6,6,0,0,0,0,None,Normal
2021-04-30T03:44:41,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,7,8,0,0,0,0,None,Normal
2021-04-30T03:54:42,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,5,7,7,0,0,0,0,None,Normal
2021-04-30T04:04:41,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,9,9,11,0,0,0,0,None,Normal
2021-04-30T04:14:42,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,7,9,12,0,0,0,0,None,Normal
2021-04-30T04:24:44,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,10,13,0,0,0,0,None,Normal
2021-04-30T04:34:50,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,9,11,14,0,0,0,0,None,Normal
2021-04-30T04:44:50,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,8,9,0,0,0,0,None,Normal
2021-04-30T04:54:51,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,9,7,8,0,0,0,0,None,Normal
2021-04-30T05:04:53,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,9,8,10,0,0,0,0,None,Normal
2021-04-30T05:14:53,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,9,12,0,0,0,0,None,Normal
2021-04-30T05:24:53,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,8,11,0,0,0,0,None,Normal
2021-04-30T05:34:54,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,6,7,0,0,0,0,None,Normal
2021-04-30T05:44:55,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,4,7,9,0,0,0,0,None,Normal
2021-04-30T05:54:56,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,7,6,7,0,0,0,0,None,Normal
2021-04-30T06:04:55,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,5,7,0,0,0,0,None,Normal
2021-04-30T06:14:56,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,6,6,0,0,0,0,None,Normal
2021-04-30T06:24:56,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,5,6,6,0,0,0,0,None,Normal
2021-04-30T06:34:57,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,7,8,0,0,0,0,None,Normal
2021-04-30T06:44:58,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,5,9,12,0,0,0,0,None,Normal
2021-04-30T06:55:01,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,11,13,0,0,0,0,None,Normal
2021-04-30T07:05:02,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,10,12,0,0,0,0,None,Normal
2021-04-30T07:15:01,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,11,13,16,0,0,0,0,None,Normal
2021-04-30T07:25:05,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,15,14,15,0,0,0,0,None,Normal
2021-04-30T07:35:05,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,14,17,22,0,0,0,0,None,Normal
2021-04-30T07:45:06,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,17,16,18,0,0,0,0,None,Normal
2021-04-30T07:55:08,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,16,20,24,0,0,0,0,None,Normal
2021-04-30T08:05:08,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,19,17,21,0,0,0,0,None,Normal
2021-04-30T08:15:10,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,13,13,18,0,0,0,0,None,Normal
2021-04-30T08:25:11,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,9,8,10,0,0,0,0,None,Normal
2021-04-30T08:35:12,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,9,12,0,0,0,0,None,Normal
2021-04-30T08:45:12,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,10,14,0,0,0,0,None,Normal
2021-04-30T08:55:17,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,7,9,0,0,0,0,None,Normal
2021-04-30T09:05:19,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,5,7,9,0,0,0,0,None,Normal
2021-04-30T09:15:25,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,9,7,7,0,0,0,0,None,Normal
2021-04-30T09:25:28,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,3,4,6,0,0,0,0,None,Normal
2021-04-30T09:35:35,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,3,5,6,0,0,0,0,None,Normal
2021-04-30T09:45:37,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,9,11,0,0,0,0,None,Normal
2021-04-30T09:55:47,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,12,12,14,0,0,0,0,None,Normal
2021-04-30T10:05:46,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,7,13,17,0,0,0,0,None,Normal
2021-04-30T10:15:53,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,13,13,14,0,0,0,0,None,Normal
2021-04-30T10:25:55,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,10,4874,14,0,0,0,0,pm2_5,Normal
2021-04-30T10:36:02,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,13,14,15,0,0,0,0,None,Normal
2021-04-30T10:46:05,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,12,13,15,0,0,0,0,None,Normal
2021-04-30T10:56:05,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,13,13,16,0,0,0,0,None,Normal
2021-04-30T11:06:05,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,13,15,17,0,0,0,0,None,Normal
2021-04-30T11:16:09,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,14,15,17,0,0,0,0,None,Normal
2021-04-30T11:26:10,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,20,20,22,0,0,0,0,None,Normal
2021-04-30T11:36:10,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,14,19,23,0,0,0,0,None,Normal
2021-04-30T11:46:16,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,16,21,25,0,0,0,0,None,Normal
2021-04-30T11:56:21,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,11,17,24,0,0,0,0,None,Normal
2021-04-30T12:06:29,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,14,13,16,0,0,0,0,None,Normal
2021-04-30T12:16:28,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,16,13,16,0,0,0,0,None,Normal
2021-04-30T12:26:35,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,15,18,23,0,0,0,0,None,Normal
2021-04-30T12:36:36,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,13,16,20,0,0,0,0,None,Normal
2021-04-30T12:46:36,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,14,16,19,0,0,0,0,None,Normal
2021-04-30T12:56:35,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,13,17,22,0,0,0,0,None,Normal
2021-04-30T13:06:36,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,18,15,19,0,0,0,0,None,Normal
2021-04-30T13:16:36,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,12,16,19,0,0,0,0,None,Normal
2021-04-30T13:26:37,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,15,16,20,0,0,0,0,None,Normal
2021-04-30T13:36:37,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,18,15,17,0,0,0,0,None,Normal
2021-04-30T13:46:36,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,14,19,25,0,0,0,0,None,Normal
2021-04-30T13:56:37,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,22,16,19,0,0,0,0,None,Normal
2021-04-30T14:06:38,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,13,20,33,0,0,0,0,None,Normal
2021-04-30T14:16:38,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,20,22,27,0,0,0,0,None,Normal
2021-04-30T14:26:38,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,13,14,15,0,0,0,0,None,Normal
2021-04-30T14:36:39,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,11,14,17,0,0,0,0,None,Normal
2021-04-30T14:46:39,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,10,10,14,0,0,0,0,None,Normal
2021-04-30T14:56:40,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,7,7,10,0,0,0,0,None,Normal
2021-04-30T15:06:18,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,5,6,7,0,0,0,0,None,Normal
2021-04-30T15:16:18,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,3,3,3,0,0,0,0,None,Normal
2021-04-30T15:26:30,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,2,4,5,0,0,0,0,None,Normal
2021-04-30T15:36:20,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,3,5,6,0,0,0,0,None,Normal
2021-04-30T15:46:20,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,3,4,2,0,0,0,0,None,Normal
2021-04-30T15:56:22,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,4,5,0,0,0,0,None,Normal
2021-04-30T16:06:21,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,3,3,3,0,0,0,0,None,Normal
2021-04-30T16:16:22,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,3,4,4,0,0,0,0,None,Normal
2021-04-30T16:26:30,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,1,2,2,0,0,0,0,None,Normal
2021-04-30T16:36:26,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,2,4,6,0,0,0,0,None,Normal
2021-04-30T16:46:26,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,2,4,5,0,0,0,0,None,Normal
2021-04-30T16:56:26,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,3,3,4,0,0,0,0,None,Normal
2021-04-30T17:06:29,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,3,3,4,0,0,0,0,None,Normal
2021-04-30T17:16:34,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,1,3,3,0,0,0,0,None,Normal
2021-04-30T17:26:35,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,2,3,3,0,0,0,0,None,Normal
2021-04-30T17:36:36,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,1,3,4,0,0,0,0,None,Normal
2021-04-30T17:46:36,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,3,3,3,0,0,0,0,None,Normal
2021-04-30T17:56:37,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,6,8,0,0,0,0,None,Normal
2021-04-30T18:06:39,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,7,6,8,0,0,0,0,None,Normal
2021-04-30T18:16:41,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,5,9,10,0,0,0,0,None,Normal
2021-04-30T18:26:42,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,7,8,0,0,0,0,None,Normal
2021-04-30T18:36:42,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,7,7,9,0,0,0,0,None,Normal
2021-04-30T18:46:41,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,8,9,0,0,0,0,None,Normal
2021-04-30T18:56:44,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,7,11,0,0,0,0,None,Normal
2021-04-30T19:06:44,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,7,8,0,0,0,0,None,Normal
2021-04-30T19:16:45,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,6,6,6,0,0,0,0,None,Normal
2021-04-30T19:26:45,64d7e4dbde37ccb5,ATT,AQM-01-00-01-00-01-00-GY,29.4159,-98.482952,Downtown,8,5,6,0,0,0,0,None,Normal
2021-04-30T00:09:18,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T00:19:19,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T00:29:20,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T00:39:22,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T00:49:22,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T00:59:23,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T01:09:23,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T01:19:23,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T01:29:23,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T01:39:23,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T01:44:20,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T01:54:21,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T02:04:21,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T02:14:24,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T02:24:25,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T02:34:25,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T02:44:26,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T02:54:30,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T03:04:30,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T03:14:31,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T03:24:31,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T03:34:33,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T03:44:34,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T03:54:35,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T04:04:35,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T04:14:38,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T04:24:38,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T04:34:39,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T04:44:41,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T04:54:40,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T05:04:41,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T05:14:42,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T05:24:43,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T05:34:44,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T05:44:44,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T05:54:44,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T06:04:45,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T06:14:46,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T06:24:45,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T06:34:46,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T06:44:46,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T06:54:47,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T07:04:48,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T07:14:50,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T07:24:50,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T07:34:51,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T07:44:53,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T07:54:53,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T08:04:54,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T08:14:56,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T08:24:56,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T08:34:57,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T08:44:58,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T08:54:59,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T09:05:00,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T09:15:01,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T09:25:01,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T09:35:02,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T09:45:06,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
2021-04-30T09:55:07,64d7e0e4cfeba0b6,ATT,AQM-01-00-01-00-01-00-GY,29.41491,-98.481464,Downtown,0,0,0,0,0,0,0,None,Normal
